"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"Horizon Europe Guarantee","10062105","MET OFFICE",,"EU-Funded","Lethem","Dom","","",,,,"","CERISE","01/01/2023","31/12/2026","429998",,"South West","Active","http://gtr.ukri.org/projects?ref=10062105","24EEEB90-BE41-41D4-80DD-CE353C028154","240CEBFD-1052-4EAC-88DF-D88A163D61C8","B67E0B99-A01E-42F4-A0AB-CF3B0D40E597","75F3DF74-4AD2-4A74-BC12-72A53086673B"
"Horizon Europe Guarantee","EP/X021807/1","Babraham Institute","Epigenetics","Fellowship","Grinat","Johanna","","",,,,"","PADIngton - The role of protein citrullination in the regulation of cell fate","31/03/2023","29/09/2025","190380",,"East of England","Active","http://gtr.ukri.org/projects?ref=EP/X021807/1","2EE3127F-7B73-44B5-98A9-CF0AF79B6F5A","240CEBFD-1052-4EAC-88DF-D88A163D61C8","54C0FDE0-939B-4621-94F8-4B5098959C52","77C7F151-CACA-45D0-8F48-607F5E7180DD"
"Horizon Europe Guarantee","EP/Z000882/1","Lancaster University","Lancaster Environment Centre","Fellowship","Hermida Carrera","Carmen","","http://orcid.org/0000-0003-3272-3054",,,,"","Linking Epidermis and Mesophyll Signalling. Anatomy and Impact in Photosynthesis.","30/06/2024","29/06/2026","192297",,"North West","Active","http://gtr.ukri.org/projects?ref=EP/Z000882/1","7896ADC4-F4A6-48CB-BA88-D0292E2C02F1","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E343C9CA-94B0-4101-B08C-1964393EA0D7","83D58989-258D-400E-BC96-6A13C87A106D"
"Horizon Europe Guarantee","EP/Z000351/1","University of Oxford","Oxford Chemistry","Research Grant","Qing","Yujia","","http://orcid.org/0000-0002-2110-4269",,,,"","Enzymeless nanopore proteoform identification","31/03/2024","30/03/2029","1291407",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/Z000351/1","5EAFA55C-5D1B-48A4-BE3E-D019DDD9DF97","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47649064-FCD1-4D7A-A5AA-31B69B9BDFFC","6F91BA62-7F60-4100-B90D-7E3B6C29F337"
"Horizon Europe Guarantee","EP/Z00327X/1","University of Warwick","Physics","Fellowship","Alexe","Marin","","",,,,"","Multifield tuning of spin crystal ferroelectrics","05/02/2025","04/02/2027","192297",,"West Midlands","Active","http://gtr.ukri.org/projects?ref=EP/Z00327X/1","835FDE65-0C99-483F-9474-CFCC1D5D28B7","240CEBFD-1052-4EAC-88DF-D88A163D61C8","67A6BA65-E85D-4F6B-A1F0-DA031C2469B3","6122C3D8-3F6D-491C-899A-D6634F3AF64C"
"Horizon Europe Guarantee","10066963","DAPHNE WATER SOLUTIONS LIMITED",,"EU-Funded","Orsini","Luisa","","",,,,"","Circular and Bio-Based Solutions for the Ultimate Prevention of Plastics in Rivers Integrated with Elimination And Monitoring Technologies","31/08/2023","30/08/2027","86113",,"West Midlands","Active","http://gtr.ukri.org/projects?ref=10066963","8393AA28-D24B-447F-9B8E-CF354CE40536","240CEBFD-1052-4EAC-88DF-D88A163D61C8","9FBC8877-DFE3-4375-9542-9F4AE704676F","5490538A-EE72-4D2D-B9B2-A8717E7A9B7B"
"Horizon Europe Guarantee","10049051","QUEEN MARY UNIVERSITY OF LONDON",,"EU-Funded","Byers","Vicky","","",,,,"","Smart Farm and Agri-environmental Big Data Space","01/02/2023","31/01/2029","305116",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10049051","58C22AD6-93D5-4545-B0EC-D25687A6B6D0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AB74CD93-1466-4497-93FB-1EE707768B02","354D8B3A-39ED-4229-A221-5CE87137EF19"
"Horizon Europe Guarantee","EP/X037754/1","Imperial College London","Materials","Research Grant","Walsh","Aron","","http://orcid.org/0000-0001-5460-7033",,,,"","Supercharging Metal-Organic Frameworks (SuperMOF)","31/08/2023","30/08/2028","2154443",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X037754/1","5442188A-DDD3-4FBB-8F7C-D0875280F105","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4FC4CBFD-9E7C-4518-BB16-852553236FE1","EF2D9921-32EE-4E87-B134-FB4324D57192"
"Horizon Europe Guarantee","10049639","UNIVERSITY OF OXFORD",,"EU-Funded","Christensen","Hannah","","",,,,"","European Eddy-RIch Earth System Models (EERIE)","01/01/2023","31/12/2026","643667",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10049639","5E3D2FD7-0611-4ADB-A62C-D152A544F719","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FE0AD965-17C1-4602-BF76-D6CDC97A387F","1224C82B-3BB7-49FB-A19A-0E5A5FF17E6E"
"Horizon Europe Guarantee","EP/Y03032X/1","University College London","Institute of Cardiovascular Science","Research Grant","Schievano","Silvia","","",,,,"","Virtual reality for clinical care and training in congenital diseases","30/09/2023","30/03/2025","127041",,"London","Active","http://gtr.ukri.org/projects?ref=EP/Y03032X/1","904DD927-5900-48D3-820B-D1AC0408D43E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E7BE255A-5E4B-4E40-9A39-F1458486B92F","D9DC51CC-8CD0-4978-A258-63E8A4E0855D"
"Horizon Europe Guarantee","10059839","BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY",,"EU-Funded","Sharples","Adrian","","",,,,"","TERRAMETA: TERahertz ReconfigurAble METAsurfaces for ultra-high rate wireless communications","01/01/2023","31/12/2025","30640",,"London","Active","http://gtr.ukri.org/projects?ref=10059839","6770A9D7-DC5E-45B9-A0A0-D246B2563A33","240CEBFD-1052-4EAC-88DF-D88A163D61C8","3141819F-E721-42FA-B994-28E9F9CB03A3","1C7F5997-8584-4313-80D9-22DAFD62CA20"
"Horizon Europe Guarantee","EP/X020916/1","London School of Economics and Political Science","Financial Markets Group","Research Grant","Varela","Liliana","","",,,,"","A Micro to Macro Approach to International Capital Flows","30/09/2022","29/09/2027","1292354",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X020916/1","B2250C04-C574-46B3-828B-D0FFEB2050BF","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AC7DB6B1-6936-43E2-9009-C636AC661D4B","8C417BE0-A504-48F1-8592-5E5BD795E9B1"
"Horizon Europe Guarantee","10041916","TRILATERAL RESEARCH LTD",,"EU-Funded","FAUCHER","DESMOND","","",,,,"","TRANSCEND: Transdisciplinary methods for societal impact assessment and impact creation for security research technologies","30/09/2022","29/09/2025","214266",,"London","Active","http://gtr.ukri.org/projects?ref=10041916","C81B07A4-93BA-412B-8865-D19992514E8D","240CEBFD-1052-4EAC-88DF-D88A163D61C8","C2ACE240-ED42-4360-8D94-111FAE6CD65E","DF5B3226-3940-4FE4-8E93-5801F3B86B6B"
"Horizon Europe Guarantee","10083579","TREAT-NMD SERVICES LTD",,"EU-Funded","Surtees","Lynsey","","",,,,"","Patient Lifestyle and Disease Data Interactium","01/01/2024","31/12/2027","5834720",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10083579","ADAE005A-32F8-4B68-86FE-D11D44EC6427","240CEBFD-1052-4EAC-88DF-D88A163D61C8","2FD8BEC3-E1F5-4A89-A95A-CBDF17A2DE55","26243E74-2208-4CED-8DF6-5777958C1501"
"Horizon Europe Guarantee","10113520","ORBIT 21 CONSULTING LIMITED",,"EU-Funded","Graves","Ian","","",,,,"","HoloSurge - Multimodal 3D Holographic tool and real-time Guidance System with point-of-care diagnostics for surgical planning and interventions on liver and pancreatic cancer","01/01/2024","31/12/2027","129873",,"South East","Active","http://gtr.ukri.org/projects?ref=10113520","D63605DD-1302-4796-843F-D0C4B816BC97","240CEBFD-1052-4EAC-88DF-D88A163D61C8","BABE783E-281F-44DE-B827-926B7769F97D","312C0EC4-C7C3-463B-8585-A639D639A36F"
"Horizon Europe Guarantee","10068536","UNIVERSITY OF WARWICK",,"EU-Funded","Hasa","Ivana","","",,,,"","SMART SENSORS AND SELF-HEALING FUNCTIONALITIES EMBEDDED FOR BATTERY LONGEVITY WITH MANUFACTURABILITY AND ECONOMICAL RECYCLABILITY (SALAMANDER)","30/04/2023","31/10/2026","588765",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10068536","DE2D82D5-EA34-4EC8-BD30-D2555B1A521E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","664B5098-ED41-4F15-9A53-87039A16683E","E4FE820B-BD86-4CD0-9727-03000D1F72F8"
"Horizon Europe Guarantee","10055699","LGC LIMITED",,"EU-Funded","Webster","William","","",,,,"","Metrology for the harmonisation of measurements of environmental pollutants in Europe","30/09/2022","29/09/2025","146504",,"London","Active","http://gtr.ukri.org/projects?ref=10055699","C4873F8E-8A1B-4F26-A994-D251DBB5FF88","240CEBFD-1052-4EAC-88DF-D88A163D61C8","105E9419-9824-4BC9-81DA-B1A0EFA26AEF","71FE0A69-C5C8-426A-BC65-F715BB850110"
"Horizon Europe Guarantee","10051818","UNIVERSITY OF OXFORD",,"EU-Funded","Lieben","Catherine","","",,,,"","Measuring Irregular Migration and related Policies","30/09/2022","29/09/2025","267673",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10051818","AB676EB8-B528-47FD-96BB-D07A58C7D2FB","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FE0AD965-17C1-4602-BF76-D6CDC97A387F","4D5B4D28-F68C-4D36-A9A1-044EE3E9E3AE"
"Horizon Europe Guarantee","10059012","PLYMOUTH MARINE LABORATORY",,"EU-Funded","Finance","PML","","",,,,"","Ocean-ICU Improving Carbon Understanding","01/11/2022","30/10/2027","432841",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10059012","F06F370D-0E85-4B51-93DF-D0CF2A4D279D","240CEBFD-1052-4EAC-88DF-D88A163D61C8","89ADC7BB-5544-4F9F-8822-8AD84F6B325D","F88451F6-1E46-46CD-95B5-6144F9388BD9"
"Horizon Europe Guarantee","EP/X030075/1","University of Oxford","Oxford Chemistry","Fellowship","Anderson","Harry","","",,,,"","Electron Delocalization Pathways in Porphyrin Nanostructures","31/08/2022","30/08/2024","204031",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/X030075/1","B7CF078E-E810-4424-BFD5-D1D6AFBB6C46","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47649064-FCD1-4D7A-A5AA-31B69B9BDFFC","BACDCE6C-44B6-49F3-86D4-0AFE749AD9F2"
"Horizon Europe Guarantee","10066538","Z PRIME LTD",,"EU-Funded","Mousavi Khalkhali","Alireza","","",,,,"","Climate Neutral and Digitalized Laser Based Surface Functionalization of Parts with Complex Geometry","01/01/2023","29/06/2026","403648",,"London","Active","http://gtr.ukri.org/projects?ref=10066538","DA8271E4-FA0B-4215-911F-D1D8FC0DFA76","240CEBFD-1052-4EAC-88DF-D88A163D61C8","D8A947E2-0047-480B-840B-08C5C2051CF7","AFFB501A-45BB-4574-860C-C10563E66658"
"Horizon Europe Guarantee","10107667","TRILATERAL RESEARCH LTD",,"EU-Funded","FAUCHER","DESMOND","","",,,,"","ATHENA: An exposition on THe forEign informatioN mAnipulation and interference ATHENA","01/11/2023","31/10/2026","78702",,"London","Active","http://gtr.ukri.org/projects?ref=10107667","E40FEA1E-16D4-4346-997D-D158546DC46E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","C2ACE240-ED42-4360-8D94-111FAE6CD65E","DF5B3226-3940-4FE4-8E93-5801F3B86B6B"
"Horizon Europe Guarantee","10064105","UNIVERSITY OF ESSEX",,"EU-Funded","Chatzakos","Panagiotis","","",,,,"","Multi-sensing tool for Minimally Invasive Surgery","01/01/2023","31/12/2026","440504",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10064105","06C43215-6022-4CD0-A7CB-D32199DCF211","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AF35BB19-A5EA-4E5D-994A-FA6E45CCB3AA","1B66555D-ECB2-4EB2-9362-A70C760C4A88"
"Horizon Europe Guarantee","EP/Y023455/1","CARDIFF UNIVERSITY","Sch of Engineering","Fellowship","Wu","Zhangming","","http://orcid.org/0000-0001-7100-3282",,,,"","Performance-Driven Robust Topology Optimization of Functionally Graded Lattice Structures","16/08/2023","15/08/2025","187096",,"Wales","Active","http://gtr.ukri.org/projects?ref=EP/Y023455/1","05613745-D496-4B73-9944-D47842EBFB46","240CEBFD-1052-4EAC-88DF-D88A163D61C8","B6A72C78-DBF1-4AA9-AC36-8685636DFB7A","AA91283C-D3DC-4BE5-B9E2-23EB5ADFD2C7"
"Horizon Europe Guarantee","10061678","UNIVERSITY COLLEGE LONDON",,"EU-Funded","Machell","Giles","","",,,,"","BlueRemediomics: Harnessing the marine microbiome for novel sustainable biogenics and ecosystem services","01/12/2022","30/11/2026","273499",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10061678","0D884CB3-C780-4F11-B5DF-D3C3547BBFBF","240CEBFD-1052-4EAC-88DF-D88A163D61C8","87E66FA8-E664-4076-9773-15536DB066DF","4C091169-4BF9-4B9D-93E8-6A7C594A01F6"
"Horizon Europe Guarantee","EP/Y008804/1","University College London","Sainsbury Wellcome Centre","Research Grant","Duan","Chunyu","","",,,,"","Neural circuit mechanisms of social decision-making","31/05/2023","30/05/2028","1267185",,"London","Active","http://gtr.ukri.org/projects?ref=EP/Y008804/1","1A6EFEB2-F71B-478F-884F-D43C99CC690E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E7BE255A-5E4B-4E40-9A39-F1458486B92F","2D708055-8C72-46CC-A661-AC49CCA850E6"
"Horizon Europe Guarantee","10038272","BRUNEL UNIVERSITY LONDON",,"EU-Funded","Tyler","Maria","","",,,,"","Joint Industrial Data Exchange Pipeline","31/05/2022","30/05/2025","323148",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10038272","F629BF8A-8B58-4C44-96D6-D0965822C2BD","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4F273F3F-9009-467F-B852-F7BB4866DF68","ACA4F3C5-557F-46D2-8770-46E2A2C74447"
"Horizon Europe Guarantee","EP/Y03113X/1","University of Oxford","Oxford Chemistry","Research Grant","Perkin","Susan","","",,,,"","FLUXIONIC: Controlled transport of water and ions in nanoconfinement","01/03/2024","29/02/2028","260676",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/Y03113X/1","30F59544-1FF3-4204-8D33-D47A9E08E6BE","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47649064-FCD1-4D7A-A5AA-31B69B9BDFFC","F284B602-48EB-42E6-8427-F0FEB14623CB"
"Horizon Europe Guarantee","EP/Y029216/1","University of Oxford","Oxford Physics","Fellowship","Snaith","Henry","","",,,,"","SEALPTSC Strain and Photonic Engineering Toward Stable, Efficient, and Large-scale All-perovskite Triple-junction Solar Cells","31/08/2023","30/08/2025","200511",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/Y029216/1","519536BB-CFF8-4687-97CC-D444A4BB4579","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47649064-FCD1-4D7A-A5AA-31B69B9BDFFC","B31BF343-4664-46C1-8C44-18EFBE86D751"
"Horizon Europe Guarantee","EP/X031535/1","University of Leeds","Sch of Molecular & Cellular Biology","Research Grant","Sobott","Frank","","http://orcid.org/0000-0001-9029-1865",,,,"","RepState: DNA Repair State Machines","01/02/2023","31/01/2027","265251",,"Yorkshire and The Humber","Active","http://gtr.ukri.org/projects?ref=EP/X031535/1","5D28F4A9-506E-45EE-9A39-D2F30C68E542","240CEBFD-1052-4EAC-88DF-D88A163D61C8","CA799973-1F1B-4936-B99A-9970F567FE67","1E8677AD-FAF9-4130-9319-8872F2772824"
"Horizon Europe Guarantee","10064249","REACTION ENGINES LIMITED",,"EU-Funded","Blay","Matt","","",,,,"","NExt generation high poWer fuel cells for airBORNe applications","01/01/2023","29/06/2026","3252230",,"South East","Active","http://gtr.ukri.org/projects?ref=10064249","5D65DC91-3C72-4D78-98B4-D47BCB1EA37F","240CEBFD-1052-4EAC-88DF-D88A163D61C8","038C8D10-489D-4198-9595-03627E5C92B5","058A60BA-424D-40E7-AFB9-2491D416363C"
"Horizon Europe Guarantee","10058093","IMPERIAL COLLEGE LONDON",,"EU-Funded","Heinis","Thomas","","",,,,"","Synthetic and scalable data platform for medical empowered AI (AISym4MED)","01/12/2022","30/11/2026","523978",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10058093","4346EAD8-BBF1-446C-A06A-D36BCDFDBBCB","240CEBFD-1052-4EAC-88DF-D88A163D61C8","EC9326B5-50D8-459F-9932-1D39B5055FC9","EDC85D7F-1D5F-4EAF-A2E5-70DB453703DA"
"Horizon Europe Guarantee","10039041","UNIVERSITY OF SHEFFIELD",,"EU-Funded","Webb","Thomas","","",,,,"","BUDDIE-PACK: Business-driven systemic solutions for sustainable plastic packaging reuse schemes in mass market applications","31/08/2022","28/02/2026","628880",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10039041","43EEC315-36AD-4780-83A5-D2EF692AEF1C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FAABF2EB-AEB2-4A67-A79E-39B8F8121932","A5503DFB-A033-4194-9E27-C52A63EC652E"
"Horizon Europe Guarantee","EP/X031756/1","University College London","Mullard Space Science Laboratory","Research Grant","Kawata","Daisuke","","http://orcid.org/0000-0001-8993-101X",,,,"","MWGaiaDN: Revealing the Milky Way with Gaia","01/02/2023","31/01/2027","265251",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X031756/1","45827D75-A21F-44E3-916A-D3EF154EB007","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E7BE255A-5E4B-4E40-9A39-F1458486B92F","B48BCF7E-C97E-4122-9A30-47BE6A9D0E32"
"Horizon Europe Guarantee","10102402","UNIVERSITY OF BIRMINGHAM",,"EU-Funded","Arvanitis","Theodoros","","",,,,"","MEDSECURANCE - Advanced Security-for-safety Assurance for Medical Device IoT","01/01/2023","31/12/2025","300457",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10102402","1F1C3B08-F56B-4D58-874C-D3D99A71CD64","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47AC5C0C-6553-4E0E-B591-65899B6059E4","F2C27968-6A2A-452E-AB48-277CCF59E639"
"Horizon Europe Guarantee","10102045","UNIVERSITY OF SOUTHAMPTON",,"EU-Funded","Taylor","Steve","","",,,,"","THEMIS 5.0: Human-centered Trustworthiness Optimisation in Hybrid Decision Support","30/09/2023","29/09/2026","514569",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10102045","6901FD74-A695-47BB-98E8-D4E90BBC2068","240CEBFD-1052-4EAC-88DF-D88A163D61C8","189F1BDE-BC7C-437B-AC3C-AA4AC0B677F0","86F35BBB-E059-4D95-92E3-1F94B0E791EE"
"Horizon Europe Guarantee","EP/Z000254/1","Newcastle University","Sch of Natural & Environmental Sciences","Research Grant","Dawson","James","","http://orcid.org/0000-0002-3946-5337",,,,"","Amplifying Ion Transport at the Interfaces of Solid-State Batteries","01/04/2024","31/03/2029","1740230",,"North East","Active","http://gtr.ukri.org/projects?ref=EP/Z000254/1","2AA42516-DD6A-4DD4-8D33-D33C23645C56","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AA74BEFD-ACAF-45CC-A5C5-18B751C8D0C5","53AFBDE6-F69D-4BB7-AB4A-CF7222D86D05"
"Horizon Europe Guarantee","EP/Y00325X/1","University of Glasgow","College of Social Sciences","Research Grant","Cross","Jamie","","",,,,"","C-Urge: Anthropology of Global Climate Urgency","31/08/2023","30/08/2027","530502",,"Scotland","Active","http://gtr.ukri.org/projects?ref=EP/Y00325X/1","57CE44B1-A1F9-48E2-A8AC-D3DE78E5A000","240CEBFD-1052-4EAC-88DF-D88A163D61C8","595A5FEA-6A63-4445-BD0B-7CA0CC2EE7DF","664A38DF-F540-4F49-B479-1BC8D51826F3"
"Horizon Europe Guarantee","10048912","ICOMAT",,"EU-Funded","Souster","Jessica","","",,,,"","DURABILITY MODELLING OF COMPOSITE STRUCTURES WITH ARBITRARY LAY-UP USING STANDARDIZED TESTING AND ARTIFICIAL INTELLIGENCE (D-STANDART)","01/01/2023","31/12/2025","225869",,"South West","Active","http://gtr.ukri.org/projects?ref=10048912","8073AE79-15C6-4F17-B89B-D4B2F4D462CB","240CEBFD-1052-4EAC-88DF-D88A163D61C8","F182CFE0-E93B-4898-9D00-0D790A3C8749","631418FC-3E1A-44A6-ADDF-51D8BA8215E5"
"Horizon Europe Guarantee","EP/X027082/1","University of Glasgow","College of Medical, Veterinary, Life Sci","Research Grant","Lamberton","Poppy","","",,,,"","WickedSchisto: Developing an robust interdisciplinary-informed WASH framework for the wicked public-health problem of schistosomiasis","01/03/2024","28/02/2029","2147662",,"Scotland","Active","http://gtr.ukri.org/projects?ref=EP/X027082/1","6E2C3C50-9FB1-4F19-83BD-D32EC47E409B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","595A5FEA-6A63-4445-BD0B-7CA0CC2EE7DF","2B9DD141-5036-488E-BAD3-1283FBB5253F"
"Horizon Europe Guarantee","EP/X026418/1","University of York","Centre for Women's Studies","Research Grant","Alexandrova","Boriana","","",,,,"","European Literatures and Gender from a Transnational Perspective","30/09/2022","29/09/2026","265251",,"Yorkshire and The Humber","Active","http://gtr.ukri.org/projects?ref=EP/X026418/1","9416D0B7-7B01-448E-B112-D4138847B3A6","240CEBFD-1052-4EAC-88DF-D88A163D61C8","7FF630E0-3355-4076-9E47-528D4B0DBCB3","7F03FCC1-BB9A-4AF0-8D35-A884D37C9ED1"
"Horizon Europe Guarantee","10122048","UNIVERSITY OF EDINBURGH",,"EU-Funded","Hazelton","Jennifer","","",,,,"","EUROpean Tidal energy pilot farm focused on Industrial Design, Environmental mitigation and Sustainability","01/12/2023","30/11/2029","498974",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10122048","955345BF-E653-4461-8C6C-D328A32C85B0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","8B595132-049C-4500-A9B6-EE31F57B1B88","DD1BB092-6752-4256-BF44-93E33D53B6CD"
"Horizon Europe Guarantee","10107374","WCMC",,"EU-Funded","Baena","Susana","","",,,,"","OBSERVATION OF ECOSYSTEM CHANGES FOR ACTION (OBSGESSION)","01/01/2024","31/12/2027","589521",,"East of England","Active","http://gtr.ukri.org/projects?ref=10107374","A6F10E51-6289-4E39-979F-D3D0CF0886C9","240CEBFD-1052-4EAC-88DF-D88A163D61C8","ABF55C57-E406-4D59-A54A-D5F9468FA808","36690C53-9B3D-44A3-8CD0-4C40E7278384"
"Horizon Europe Guarantee","EP/X042065/1","University of Cambridge","CRUK Cambridge Research Institute","Fellowship","Örd","Mihkel","","",,,,"","Revealing cancer dependencies through inhibition of SLiM interactions using competitor peptides","31/03/2023","30/03/2025","190380",,"East of England","Active","http://gtr.ukri.org/projects?ref=EP/X042065/1","99E6D928-C0A3-4694-ACB7-D4CE3DBD65C1","240CEBFD-1052-4EAC-88DF-D88A163D61C8","8C59383D-467C-4A3E-AF65-4B3F82FD1E27","61ECAEA1-10E0-4DAE-93A4-AE4133488492"
